id_site,id_student,code_module,code_presentation,date,sum_click
55,60,AAA,2014J,190,15
39,60,AAA,2014J,120,24
58,60,AAA,2014J,120,7
60,60,AAA,2014J,120,18
35,60,AAA,2014J,120,33
44,60,AAA,2014J,120,5
41,60,AAA,2014J,148,10
60,60,AAA,2014J,10,2
48,60,AAA,2014J,119,2
34,60,AAA,2014J,119,8
49,60,AAA,2014J,8,69
40,60,AAA,2014J,8,2
56,60,AAA,2014J,8,18
55,60,AAA,2014J,8,7
38,60,AAA,2014J,11,1
51,60,AAA,2014J,163,1
45,60,AAA,2014J,163,36
46,60,AAA,2014J,163,6
59,60,AAA,2014J,163,12
39,60,AAA,2014J,209,21
34,60,AAA,2014J,209,1
37,60,AAA,2014J,209,13
58,60,AAA,2014J,209,14
55,60,AAA,2014J,209,4
49,60,AAA,2014J,62,4
58,60,AAA,2014J,62,44
55,60,AAA,2014J,62,1
51,60,AAA,2014J,62,75
47,60,AAA,2014J,62,1
47,60,AAA,2014J,145,24
58,60,AAA,2014J,145,4
54,60,AAA,2014J,145,8
59,60,AAA,2014J,145,19
47,60,AAA,2014J,22,3
59,60,AAA,2014J,22,6
39,60,AAA,2014J,22,14
36,60,AAA,2014J,22,1
40,60,AAA,2014J,22,17
51,60,AAA,2014J,42,1
53,60,AAA,2014J,42,2
35,60,AAA,2014J,42,4
34,60,AAA,2014J,42,6
33,60,AAA,2014J,0,5
58,60,AAA,2014J,0,12
55,60,AAA,2014J,0,3
43,60,AAA,2014J,0,35
40,60,AAA,2014J,131,9
51,60,AAA,2014J,131,28
33,60,AAA,2014J,131,2
49,60,AAA,2014J,232,5
32,60,AAA,2014J,232,3
46,60,AAA,2014J,232,17
44,60,AAA,2014J,106,19
51,60,AAA,2014J,106,23
34,60,AAA,2014J,106,3
43,60,AAA,2014J,106,38
52,60,AAA,2014J,106,16
36,60,AAA,2014J,239,35
39,60,AAA,2014J,239,9
60,60,AAA,2014J,197,13
43,60,AAA,2014J,110,9
58,60,AAA,2014J,110,6
60,60,AAA,2014J,231,2
31,60,AAA,2014J,231,1
58,60,AAA,2014J,14,57
37,60,AAA,2014J,14,16
36,60,AAA,2014J,202,4
56,60,AAA,2014J,135,5
51,60,AAA,2014J,185,5
40,60,AAA,2014J,185,5
52,60,AAA,2014J,175,11
55,60,AAA,2014J,175,31
43,60,AAA,2014J,111,21
48,60,AAA,2014J,174,23
41,60,AAA,2014J,174,26
43,60,AAA,2014J,174,35
59,60,AAA,2014J,174,26
35,60,AAA,2014J,174,22
47,60,AAA,2014J,81,2
37,60,AAA,2014J,2,5
32,60,AAA,2014J,2,31
33,60,AAA,2014J,2,4
32,60,AAA,2014J,211,22
38,60,AAA,2014J,211,6
31,60,AAA,2014J,107,1
44,60,AAA,2014J,107,1
40,60,AAA,2014J,107,33
54,60,AAA,2014J,107,21
43,60,AAA,2014J,107,4
58,60,AAA,2014J,237,24
51,60,AAA,2014J,213,29
40,60,AAA,2014J,213,2
56,60,AAA,2014J,34,17
39,60,AAA,2014J,34,93
36,60,AAA,2014J,34,9
41,60,AAA,2014J,233,1
51,60,AAA,2014J,233,27
31,60,AAA,2014J,233,19
52,60,AAA,2014J,233,11
57,60,AAA,2014J,233,28
52,60,AAA,2014J,177,26
42,60,AAA,2014J,140,3
54,60,AAA,2014J,140,11
45,60,AAA,2014J,140,7
33,60,AAA,2014J,140,15
36,60,AAA,2014J,140,39
45,61,AAA,2014J,65,21
35,61,AAA,2014J,65,1
37,61,AAA,2014J,105,16
39,61,AAA,2014J,180,1
42,61,AAA,2014J,6,9
50,61,AAA,2014J,6,37
44,61,AAA,2014J,6,16
53,61,AAA,2014J,6,15
52,61,AAA,2014J,6,2
43,61,AAA,2014J,154,27
35,61,AAA,2014J,0,4
51,61,AAA,2014J,106,8
32,61,AAA,2014J,28,13
37,61,AAA,2014J,28,45
55,61,AAA,2014J,28,63
51,61,AAA,2014J,28,19
34,61,AAA,2014J,28,3
34,61,AAA,2014J,191,1
57,61,AAA,2014J,191,7
50,61,AAA,2014J,191,1
43,61,AAA,2014J,191,1
44,61,AAA,2014J,189,7
32,61,AAA,2014J,189,3
59,61,AAA,2014J,202,37
54,61,AAA,2014J,202,37
32,61,AAA,2014J,227,4
38,61,AAA,2014J,227,4
34,61,AAA,2014J,227,8
42,61,AAA,2014J,227,1
56,61,AAA,2014J,193,13
53,61,AAA,2014J,193,8
37,61,AAA,2014J,193,1
50,61,AAA,2014J,119,17
37,61,AAA,2014J,119,62
33,61,AAA,2014J,27,36
37,61,AAA,2014J,27,1
35,61,AAA,2014J,27,77
49,61,AAA,2014J,27,9
51,61,AAA,2014J,27,16
43,61,AAA,2014J,199,12
51,61,AAA,2014J,199,17
59,61,AAA,2014J,199,7
37,61,AAA,2014J,199,11
45,61,AAA,2014J,206,2
52,61,AAA,2014J,203,49
59,61,AAA,2014J,203,1
42,61,AAA,2014J,90,4
54,61,AAA,2014J,90,1
56,61,AAA,2014J,90,12
45,61,AAA,2014J,81,13
34,61,AAA,2014J,143,28
42,61,AAA,2014J,143,13
44,61,AAA,2014J,143,1
37,61,AAA,2014J,143,6
55,61,AAA,2014J,143,18
48,61,AAA,2014J,149,5
58,61,AAA,2014J,149,3
50,61,AAA,2014J,149,19
58,61,AAA,2014J,138,5
34,61,AAA,2014J,138,62
41,61,AAA,2014J,96,1
58,61,AAA,2014J,96,2
49,61,AAA,2014J,96,15
46,61,AAA,2014J,96,16
38,61,AAA,2014J,25,20
55,61,AAA,2014J,25,9
40,61,AAA,2014J,25,16
52,61,AAA,2014J,25,36
56,61,AAA,2014J,210,8
45,61,AAA,2014J,210,48
53,61,AAA,2014J,210,13
47,61,AAA,2014J,210,26
58,61,AAA,2014J,210,1
42,61,AAA,2014J,226,1
50,61,AAA,2014J,226,1
38,61,AAA,2014J,226,12
53,61,AAA,2014J,217,23
42,61,AAA,2014J,183,42
44,61,AAA,2014J,183,6
46,61,AAA,2014J,183,16
48,61,AAA,2014J,82,51
54,61,AAA,2014J,82,3
51,61,AAA,2014J,82,20
58,61,AAA,2014J,82,1
37,61,AAA,2014J,82,37
56,61,AAA,2014J,92,36
50,61,AAA,2014J,92,32
49,61,AAA,2014J,92,11
35,61,AAA,2014J,92,12
44,61,AAA,2014J,222,4
33,61,AAA,2014J,222,1
54,61,AAA,2014J,222,26
48,61,AAA,2014J,37,19
54,61,AAA,2014J,37,1
44,61,AAA,2014J,37,6
58,61,AAA,2014J,37,16
52,61,AAA,2014J,14,13
41,61,AAA,2014J,14,44
44,61,AAA,2014J,14,11
35,61,AAA,2014J,14,17
31,61,AAA,2014J,167,13
35,61,AAA,2014J,74,48
57,61,AAA,2014J,74,2
51,61,AAA,2014J,74,10
36,61,AAA,2014J,74,6
56,61,AAA,2014J,132,74
46,61,AAA,2014J,132,13
58,61,AAA,2014J,216,4
41,61,AAA,2014J,229,84
34,61,AAA,2014J,229,32
40,61,AAA,2014J,229,18
37,61,AAA,2014J,2,6
41,61,AAA,2014J,2,24
55,61,AAA,2014J,2,29
44,61,AAA,2014J,2,11
37,61,AAA,2014J,32,8
32,61,AAA,2014J,32,19
51,61,AAA,2014J,166,8
49,61,AAA,2014J,166,38
33,61,AAA,2014J,166,60
40,61,AAA,2014J,166,4
58,61,AAA,2014J,166,13
54,61,AAA,2014J,120,24
36,61,AAA,2014J,120,8
52,61,AAA,2014J,120,11
48,61,AAA,2014J,23,6
39,61,AAA,2014J,23,25
43,61,AAA,2014J,140,25
55,61,AAA,2014J,140,7
33,61,AAA,2014J,140,6
36,61,AAA,2014J,140,3
52,61,AAA,2014J,176,22
31,61,AAA,2014J,176,26
37,61,AAA,2014J,176,4
53,61,AAA,2014J,176,13
42,61,AAA,2014J,235,35
43,61,AAA,2014J,235,23
34,61,AAA,2014J,128,1
45,61,AAA,2014J,128,2
41,61,AAA,2014J,128,18
31,61,AAA,2014J,128,4
44,61,AAA,2014J,128,2
59,61,AAA,2014J,196,1
44,61,AAA,2014J,196,29
49,61,AAA,2014J,152,6
51,61,AAA,2014J,152,12
57,61,AAA,2014J,152,17
45,61,AAA,2014J,194,2
42,61,AAA,2014J,194,8
39,61,AAA,2014J,194,1
50,61,AAA,2014J,194,15
54,61,AAA,2014J,194,4
58,61,AAA,2014J,39,22
35,61,AAA,2014J,61,1
52,61,AAA,2014J,61,1
42,61,AAA,2014J,61,17
57,61,AAA,2014J,207,2
42,61,AAA,2014J,141,2
53,61,AAA,2014J,141,30
54,61,AAA,2014J,44,5
59,61,AAA,2014J,44,3
60,61,AAA,2014J,44,2
48,61,AAA,2014J,160,6
56,61,AAA,2014J,160,1
44,61,AAA,2014J,160,26
43,61,AAA,2014J,204,36
44,61,AAA,2014J,101,37
56,61,AAA,2014J,205,4
34,61,AAA,2014J,205,43
35,61,AAA,2014J,205,14
51,61,AAA,2014J,165,6
36,61,AAA,2014J,165,1
46,61,AAA,2014J,165,50
45,61,AAA,2014J,165,14
40,61,AAA,2014J,165,23
58,61,AAA,2014J,57,4
38,61,AAA,2014J,45,12
33,61,AAA,2014J,45,6
33,61,AAA,2014J,17,35
35,61,AAA,2014J,17,2
60,61,AAA,2014J,17,25
48,61,AAA,2014J,169,15
41,61,AAA,2014J,169,62
43,61,AAA,2014J,146,14
50,61,AAA,2014J,146,7
34,61,AAA,2014J,198,5
42,61,AAA,2014J,198,3
41,61,AAA,2014J,198,3
57,61,AAA,2014J,198,46
57,61,AAA,2014J,80,1
58,61,AAA,2014J,80,1
50,61,AAA,2014J,80,23
42,61,AAA,2014J,80,1
35,61,AAA,2014J,239,47
31,61,AAA,2014J,239,3
41,61,AAA,2014J,239,12
55,61,AAA,2014J,239,4
33,61,AAA,2014J,145,5
56,61,AAA,2014J,145,1
59,61,AAA,2014J,145,4
44,61,AAA,2014J,145,37
37,61,AAA,2014J,115,11
37,61,AAA,2014J,162,1
49,61,AAA,2014J,3,20
37,61,AAA,2014J,3,2
40,61,AAA,2014J,3,1
40,61,AAA,2014J,218,6
58,61,AAA,2014J,218,5
36,61,AAA,2014J,218,6
53,61,AAA,2014J,108,3
51,61,AAA,2014J,108,6
55,61,AAA,2014J,108,13
35,61,AAA,2014J,108,2
38,61,AAA,2014J,108,14
36,61,AAA,2014J,178,16
55,61,AAA,2014J,178,11
42,61,AAA,2014J,178,24
38,61,AAA,2014J,178,1
57,61,AAA,2014J,24,7
48,61,AAA,2014J,24,6
46,61,AAA,2014J,24,23
34,61,AAA,2014J,24,1
38,61,AAA,2014J,24,22
43,61,AAA,2014J,157,10
42,61,AAA,2014J,157,25
53,61,AAA,2014J,157,5
49,61,AAA,2014J,157,8
48,61,AAA,2014J,157,9
58,61,AAA,2014J,5,18
54,61,AAA,2014J,5,12
56,61,AAA,2014J,5,36
40,61,AAA,2014J,5,25
33,61,AAA,2014J,174,1
52,61,AAA,2014J,174,3
60,61,AAA,2014J,174,15
36,61,AAA,2014J,174,12
50,61,AAA,2014J,66,39
31,61,AAA,2014J,66,8
47,61,AAA,2014J,66,4
51,61,AAA,2014J,66,60
52,61,AAA,2014J,66,12
40,61,AAA,2014J,215,1
58,61,AAA,2014J,215,1
52,61,AAA,2014J,117,30
35,61,AAA,2014J,117,16
57,61,AAA,2014J,62,15
54,61,AAA,2014J,185,6
56,61,AAA,2014J,185,5
34,61,AAA,2014J,185,5
32,61,AAA,2014J,212,5
43,61,AAA,2014J,91,14
34,61,AAA,2014J,91,6
60,61,AAA,2014J,121,12
40,61,AAA,2014J,121,20
40,61,AAA,2014J,123,11
45,61,AAA,2014J,104,14
52,61,AAA,2014J,104,13
46,61,AAA,2014J,104,5
41,61,AAA,2014J,104,20
55,61,AAA,2014J,104,20
54,61,AAA,2014J,13,12
34,61,AAA,2014J,13,35
54,61,AAA,2014J,85,7
41,61,AAA,2014J,85,1
57,61,AAA,2014J,85,1
31,61,AAA,2014J,85,15
33,61,AAA,2014J,85,10
37,61,AAA,2014J,79,10
53,61,AAA,2014J,26,63
54,61,AAA,2014J,26,35
43,61,AAA,2014J,26,1
39,61,AAA,2014J,26,2
38,61,AAA,2014J,26,8
52,61,AAA,2014J,18,2
59,61,AAA,2014J,18,1
42,61,AAA,2014J,18,4
41,61,AAA,2014J,18,14
50,61,AAA,2014J,181,36
57,61,AAA,2014J,181,9
58,61,AAA,2014J,181,3
54,61,AAA,2014J,181,5
53,61,AAA,2014J,134,19
59,61,AAA,2014J,134,12
47,61,AAA,2014J,134,24
32,61,AAA,2014J,134,16
36,61,AAA,2014J,223,13
47,61,AAA,2014J,223,2
57,61,AAA,2014J,223,21
53,61,AAA,2014J,223,34
36,61,AAA,2014J,170,2
40,61,AAA,2014J,170,12
51,61,AAA,2014J,170,1
54,61,AAA,2014J,40,47
45,61,AAA,2014J,40,17
60,61,AAA,2014J,40,4
50,61,AAA,2014J,40,34
33,61,AAA,2014J,40,11
42,61,AAA,2014J,190,13
50,61,AAA,2014J,190,47
55,61,AAA,2014J,190,7
47,61,AAA,2014J,190,13
36,61,AAA,2014J,148,13
32,61,AAA,2014J,148,13
35,61,AAA,2014J,148,20
50,61,AAA,2014J,148,15
42,61,AAA,2014J,148,1
37,61,AAA,2014J,156,2
42,61,AAA,2014J,151,1
45,61,AAA,2014J,151,3
51,61,AAA,2014J,177,26
33,61,AAA,2014J,177,7
56,61,AAA,2014J,177,33
47,61,AAA,2014J,177,6
52,61,AAA,2014J,177,1
40,61,AAA,2014J,114,1
45,61,AAA,2014J,114,21
37,61,AAA,2014J,179,10
47,61,AAA,2014J,197,31
54,61,AAA,2014J,197,34
41,61,AAA,2014J,197,6
51,61,AAA,2014J,172,28
49,61,AAA,2014J,172,40
55,61,AAA,2014J,19,43
57,61,AAA,2014J,19,10
38,61,AAA,2014J,188,3
32,61,AAA,2014J,188,7
54,61,AAA,2014J,188,21
36,61,AAA,2014J,188,7
37,61,AAA,2014J,184,19
45,61,AAA,2014J,184,1
56,61,AAA,2014J,184,41
53,61,AAA,2014J,184,4
49,61,AAA,2014J,184,12
31,61,AAA,2014J,86,3
55,61,AAA,2014J,86,1
60,61,AAA,2014J,86,6
59,61,AAA,2014J,86,2
53,61,AAA,2014J,122,16
46,61,AAA,2014J,122,7
37,61,AAA,2014J,122,1
43,61,AAA,2014J,122,9
57,61,AAA,2014J,233,39
31,61,AAA,2014J,83,9
59,61,AAA,2014J,83,4
49,61,AAA,2014J,83,18
55,61,AAA,2014J,83,8
42,61,AAA,2014J,83,34
45,61,AAA,2014J,93,28
51,61,AAA,2014J,93,1
48,61,AAA,2014J,54,20
38,61,AAA,2014J,54,18
37,61,AAA,2014J,54,10
57,61,AAA,2014J,54,1
59,61,AAA,2014J,54,15
43,61,AAA,2014J,107,5
46,61,AAA,2014J,209,5
42,61,AAA,2014J,209,9
45,61,AAA,2014J,230,21
58,61,AAA,2014J,230,8
54,61,AAA,2014J,230,14
50,61,AAA,2014J,230,23
53,61,AAA,2014J,230,6
44,61,AAA,2014J,147,1
51,61,AAA,2014J,147,37
52,61,AAA,2014J,147,25
54,61,AAA,2014J,147,10
50,61,AAA,2014J,147,13
39,61,AAA,2014J,131,2
43,61,AAA,2014J,182,1
49,61,AAA,2014J,182,2
58,61,AAA,2014J,182,1
36,61,AAA,2014J,234,13
54,61,AAA,2014J,234,15
39,61,AAA,2014J,158,20
55,61,AAA,2014J,158,10
31,61,AAA,2014J,158,9
42,61,AAA,2014J,158,16
31,61,AAA,2014J,1,1
45,61,AAA,2014J,56,4
44,61,AAA,2014J,56,22
51,61,AAA,2014J,56,2
47,61,AAA,2014J,56,1
44,61,AAA,2014J,118,8
55,61,AAA,2014J,118,1
57,61,AAA,2014J,118,14
31,61,AAA,2014J,71,11
59,61,AAA,2014J,71,2
47,61,AAA,2014J,71,3
36,61,AAA,2014J,71,60
52,61,AAA,2014J,71,2
34,61,AAA,2014J,236,1
43,61,AAA,2014J,236,1
60,61,AAA,2014J,236,1
42,61,AAA,2014J,236,1
33,61,AAA,2014J,231,6
42,61,AAA,2014J,231,2
50,61,AAA,2014J,75,56
45,61,AAA,2014J,75,7
38,61,AAA,2014J,232,42
43,61,AAA,2014J,232,1
52,61,AAA,2014J,232,14
36,61,AAA,2014J,232,7
51,61,AAA,2014J,232,29
58,61,AAA,2014J,36,6
56,61,AAA,2014J,36,11
55,61,AAA,2014J,55,1
58,61,AAA,2014J,55,12
49,61,AAA,2014J,55,31
52,61,AAA,2014J,55,24
50,61,AAA,2014J,55,10
58,61,AAA,2014J,187,13
42,61,AAA,2014J,187,6
45,61,AAA,2014J,187,13
57,61,AAA,2014J,187,8
59,61,AAA,2014J,95,11
54,61,AAA,2014J,95,7
56,61,AAA,2014J,95,1
45,61,AAA,2014J,95,2
50,61,AAA,2014J,129,11
59,61,AAA,2014J,129,11
42,61,AAA,2014J,129,6
34,61,AAA,2014J,129,6
57,61,AAA,2014J,52,2
54,61,AAA,2014J,47,12
57,61,AAA,2014J,47,13
49,61,AAA,2014J,47,4
53,61,AAA,2014J,47,5
38,61,AAA,2014J,87,5
43,61,AAA,2014J,87,31
48,61,AAA,2014J,87,17
56,61,AAA,2014J,63,48
46,61,AAA,2014J,63,14
43,61,AAA,2014J,220,6
44,61,AAA,2014J,220,7
60,61,AAA,2014J,220,6
55,61,AAA,2014J,220,3
40,61,AAA,2014J,126,7
37,61,AAA,2014J,126,11
51,61,AAA,2014J,126,6
52,61,AAA,2014J,126,1
42,61,AAA,2014J,153,3
47,61,AAA,2014J,153,4
39,61,AAA,2014J,153,2
35,62,AAA,2014J,145,6
54,62,AAA,2014J,170,13
48,62,AAA,2014J,66,63
37,62,AAA,2014J,66,8
53,62,AAA,2014J,66,11
45,62,AAA,2014J,66,4
33,62,AAA,2014J,66,3
31,62,AAA,2014J,208,2
32,62,AAA,2014J,208,7
39,62,AAA,2014J,105,1
43,62,AAA,2014J,105,21
36,62,AAA,2014J,105,14
53,62,AAA,2014J,105,21
54,62,AAA,2014J,105,3
50,62,AAA,2014J,57,8
48,62,AAA,2014J,57,1
59,62,AAA,2014J,57,93
55,62,AAA,2014J,57,13
36,62,AAA,2014J,57,15
43,62,AAA,2014J,184,8
36,62,AAA,2014J,184,37
53,62,AAA,2014J,184,22
50,62,AAA,2014J,184,25
59,62,AAA,2014J,184,8
56,62,AAA,2014J,76,8
32,62,AAA,2014J,76,3
49,62,AAA,2014J,76,1
35,62,AAA,2014J,76,15
44,62,AAA,2014J,19,23
57,62,AAA,2014J,19,4
35,62,AAA,2014J,19,40
39,62,AAA,2014J,231,7
36,62,AAA,2014J,33,1
46,62,AAA,2014J,169,38
33,62,AAA,2014J,169,3
31,62,AAA,2014J,169,10
58,62,AAA,2014J,169,23
60,62,AAA,2014J,169,35
35,62,AAA,2014J,113,5
52,62,AAA,2014J,113,9
36,62,AAA,2014J,113,14
48,62,AAA,2014J,113,16
47,62,AAA,2014J,113,34
49,62,AAA,2014J,46,18
32,62,AAA,2014J,46,6
40,62,AAA,2014J,187,17
59,62,AAA,2014J,187,3
33,62,AAA,2014J,154,8
37,62,AAA,2014J,154,3
46,62,AAA,2014J,154,18
55,62,AAA,2014J,154,13
43,62,AAA,2014J,154,17
47,62,AAA,2014J,21,17
48,62,AAA,2014J,21,2
57,62,AAA,2014J,21,11
42,62,AAA,2014J,21,26
33,62,AAA,2014J,107,20
41,62,AAA,2014J,107,21
37,62,AAA,2014J,107,14
46,62,AAA,2014J,107,28
36,62,AAA,2014J,107,1
52,62,AAA,2014J,144,49
43,62,AAA,2014J,144,11
31,62,AAA,2014J,144,21
35,62,AAA,2014J,144,2
45,62,AAA,2014J,144,13
48,62,AAA,2014J,155,10
42,62,AAA,2014J,155,42
57,62,AAA,2014J,155,35
50,62,AAA,2014J,155,22
53,62,AAA,2014J,173,5
40,62,AAA,2014J,173,34
56,62,AAA,2014J,173,3
58,62,AAA,2014J,173,6
31,62,AAA,2014J,173,5
56,62,AAA,2014J,201,36
43,62,AAA,2014J,79,19
36,62,AAA,2014J,79,12
46,62,AAA,2014J,79,12
45,62,AAA,2014J,79,3
38,62,AAA,2014J,116,4
57,62,AAA,2014J,116,2
44,62,AAA,2014J,118,13
49,62,AAA,2014J,118,7
38,62,AAA,2014J,118,25
43,62,AAA,2014J,118,7
37,62,AAA,2014J,118,27
36,62,AAA,2014J,167,15
47,62,AAA,2014J,167,5
31,62,AAA,2014J,51,26
58,62,AAA,2014J,51,23
48,62,AAA,2014J,51,1
38,62,AAA,2014J,83,2
39,62,AAA,2014J,83,4
33,62,AAA,2014J,32,6
46,62,AAA,2014J,172,1
50,62,AAA,2014J,172,1
35,62,AAA,2014J,172,1
42,62,AAA,2014J,174,9
34,62,AAA,2014J,174,13
58,62,AAA,2014J,174,20
55,62,AAA,2014J,174,5
55,62,AAA,2014J,41,7
31,62,AAA,2014J,41,33
34,62,AAA,2014J,77,3
52,62,AAA,2014J,176,1
41,62,AAA,2014J,176,5
42,62,AAA,2014J,176,4
47,62,AAA,2014J,176,9
53,62,AAA,2014J,176,38
34,62,AAA,2014J,163,5
46,62,AAA,2014J,44,2
56,62,AAA,2014J,60,1
41,62,AAA,2014J,60,17
46,62,AAA,2014J,49,10
35,62,AAA,2014J,49,4
31,62,AAA,2014J,49,9
54,62,AAA,2014J,49,35
46,62,AAA,2014J,149,8
42,62,AAA,2014J,149,19
60,62,AAA,2014J,149,7
36,62,AAA,2014J,149,42
39,62,AAA,2014J,149,15
55,62,AAA,2014J,70,2
59,62,AAA,2014J,235,12
32,62,AAA,2014J,125,16
38,62,AAA,2014J,108,52
36,62,AAA,2014J,108,1
37,62,AAA,2014J,193,3
33,62,AAA,2014J,65,14
52,62,AAA,2014J,65,12
46,62,AAA,2014J,65,1
39,62,AAA,2014J,65,45
41,62,AAA,2014J,65,1
48,62,AAA,2014J,219,4
51,62,AAA,2014J,219,3
44,62,AAA,2014J,141,31
55,62,AAA,2014J,126,21
57,62,AAA,2014J,126,3
58,62,AAA,2014J,126,5
41,62,AAA,2014J,126,3
48,62,AAA,2014J,126,16
47,62,AAA,2014J,74,23
32,62,AAA,2014J,74,6
37,62,AAA,2014J,74,23
60,62,AAA,2014J,74,58
31,62,AAA,2014J,213,9
45,62,AAA,2014J,78,16
50,62,AAA,2014J,78,23
37,62,AAA,2014J,78,16
55,62,AAA,2014J,194,14
42,62,AAA,2014J,127,27
39,62,AAA,2014J,127,1
56,62,AAA,2014J,127,3
32,62,AAA,2014J,127,1
38,62,AAA,2014J,10,7
32,62,AAA,2014J,10,4
55,62,AAA,2014J,10,3
56,62,AAA,2014J,177,20
54,62,AAA,2014J,177,25
42,62,AAA,2014J,67,18
39,62,AAA,2014J,67,1
48,62,AAA,2014J,67,11
36,62,AAA,2014J,67,1
60,62,AAA,2014J,210,1
43,62,AAA,2014J,210,1
59,62,AAA,2014J,210,8
46,62,AAA,2014J,214,4
32,62,AAA,2014J,214,3
52,62,AAA,2014J,151,4
36,62,AAA,2014J,56,12
47,62,AAA,2014J,56,49
56,62,AAA,2014J,56,2
48,62,AAA,2014J,204,5
52,62,AAA,2014J,204,5
35,62,AAA,2014J,183,8
32,62,AAA,2014J,183,35
39,62,AAA,2014J,183,3
46,62,AAA,2014J,183,5
33,62,AAA,2014J,218,2
38,62,AAA,2014J,218,1
37,62,AAA,2014J,218,17
45,62,AAA,2014J,218,9
43,62,AAA,2014J,218,43
32,62,AAA,2014J,112,1
47,62,AAA,2014J,112,5
49,62,AAA,2014J,112,19
35,62,AAA,2014J,112,9
31,62,AAA,2014J,237,48
32,62,AAA,2014J,237,1
58,62,AAA,2014J,237,24
52,62,AAA,2014J,237,1
59,62,AAA,2014J,175,13
48,62,AAA,2014J,175,2
43,62,AAA,2014J,175,2
43,62,AAA,2014J,24,14
58,62,AAA,2014J,24,19
57,62,AAA,2014J,24,13
38,62,AAA,2014J,24,19
44,62,AAA,2014J,45,21
52,62,AAA,2014J,158,31
38,62,AAA,2014J,158,7
55,62,AAA,2014J,85,1
43,62,AAA,2014J,2,3
57,62,AAA,2014J,2,15
43,62,AAA,2014J,199,6
33,62,AAA,2014J,199,36
49,62,AAA,2014J,29,20
46,62,AAA,2014J,29,2
48,62,AAA,2014J,81,10
32,62,AAA,2014J,81,10
39,62,AAA,2014J,81,18
42,62,AAA,2014J,81,3
51,62,AAA,2014J,64,10
32,62,AAA,2014J,64,20
57,62,AAA,2014J,72,26
60,62,AAA,2014J,72,15
43,62,AAA,2014J,72,18
49,62,AAA,2014J,72,4
51,62,AAA,2014J,72,25
49,62,AAA,2014J,88,1
41,62,AAA,2014J,88,10
58,62,AAA,2014J,206,1
52,62,AAA,2014J,152,4
59,62,AAA,2014J,152,15
35,62,AAA,2014J,152,8
34,62,AAA,2014J,133,32
38,62,AAA,2014J,133,29
45,62,AAA,2014J,133,6
57,62,AAA,2014J,25,8
33,62,AAA,2014J,25,12
47,62,AAA,2014J,25,6
37,62,AAA,2014J,25,1
36,62,AAA,2014J,11,17
57,62,AAA,2014J,11,7
31,62,AAA,2014J,48,6
57,62,AAA,2014J,98,2
46,62,AAA,2014J,98,43
42,62,AAA,2014J,98,9
52,62,AAA,2014J,98,16
56,62,AAA,2014J,38,3
54,62,AAA,2014J,38,2
47,62,AAA,2014J,38,8
41,62,AAA,2014J,54,12
53,62,AAA,2014J,54,18
37,62,AAA,2014J,54,3
45,62,AAA,2014J,54,1
43,62,AAA,2014J,54,24
52,62,AAA,2014J,55,16
59,62,AAA,2014J,55,2
37,62,AAA,2014J,89,14
38,62,AAA,2014J,89,1
59,63,AAA,2014J,100,31
32,63,AAA,2014J,100,3
60,63,AAA,2014J,10,19
40,63,AAA,2014J,10,1
48,63,AAA,2014J,226,23
37,63,AAA,2014J,226,8
49,63,AAA,2014J,226,4
53,63,AAA,2014J,226,7
39,63,AAA,2014J,226,36
35,63,AAA,2014J,56,1
41,63,AAA,2014J,56,3
57,63,AAA,2014J,56,4
55,63,AAA,2014J,56,31
40,63,AAA,2014J,204,1
35,63,AAA,2014J,204,1
46,63,AAA,2014J,204,2
54,63,AAA,2014J,204,6
35,63,AAA,2014J,92,22
41,63,AAA,2014J,92,1
31,63,AAA,2014J,92,1
47,63,AAA,2014J,92,11
39,63,AAA,2014J,92,6
55,63,AAA,2014J,0,3
35,63,AAA,2014J,0,12
43,63,AAA,2014J,0,5
51,63,AAA,2014J,74,8
35,63,AAA,2014J,74,19
40,63,AAA,2014J,74,2
31,63,AAA,2014J,74,29
51,63,AAA,2014J,126,1
34,63,AAA,2014J,126,6
60,63,AAA,2014J,126,19
41,63,AAA,2014J,126,6
55,63,AAA,2014J,126,7
35,63,AAA,2014J,169,2
56,63,AAA,2014J,169,4
60,63,AAA,2014J,169,3
38,63,AAA,2014J,169,10
54,63,AAA,2014J,227,9
37,63,AAA,2014J,234,14
55,63,AAA,2014J,235,22
48,63,AAA,2014J,235,1
38,63,AAA,2014J,235,1
37,63,AAA,2014J,185,32
32,63,AAA,2014J,185,21
57,63,AAA,2014J,185,21
55,63,AAA,2014J,113,34
32,63,AAA,2014J,113,2
35,63,AAA,2014J,113,12
54,63,AAA,2014J,113,24
40,63,AAA,2014J,113,1
35,63,AAA,2014J,9,12
55,63,AAA,2014J,203,10
33,63,AAA,2014J,203,6
49,63,AAA,2014J,83,8
45,63,AAA,2014J,12,3
52,63,AAA,2014J,12,16
53,63,AAA,2014J,162,4
47,63,AAA,2014J,162,6
59,63,AAA,2014J,162,55
38,63,AAA,2014J,162,7
32,63,AAA,2014J,162,17
57,63,AAA,2014J,127,3
51,63,AAA,2014J,127,22
47,63,AAA,2014J,127,16
34,63,AAA,2014J,127,12
36,63,AAA,2014J,127,12
42,63,AAA,2014J,188,9
47,63,AAA,2014J,188,26
40,63,AAA,2014J,20,10
44,63,AAA,2014J,20,13
41,63,AAA,2014J,20,4
